#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
29455000,58910.00001108404,-8086010.745544113,300.2784064690292,39.9
29460000,58920.00001108608,-8086265.284606613,300.0871311898491,39.9
29465000,58930.000011088116,-8085892.808044113,299.7587343403691,39.9
29470000,58940.00001109015,-8084257.237731613,300.6586581389269,39.9
29475000,58950.00001109219,-8079877.550231613,300.12915767852314,39.9
29480000,58960.00001109423,-8083563.261169113,301.2047086181032,39.9
29485000,58970.000011096265,-8087359.104919113,300.16259310083984,39.9
29490000,58980.0000110983,-8082740.354919113,300.39976085184486,39.9
29495000,58990.00001110034,-8086870.729919113,300.5400115521269,39.9
29500000,59000.00001110238,-8082527.433044113,299.55265185633186,39.9
29505000,59010.000011104414,-8084903.347106613,300.87299131024565,39.9
29510000,59020.00001110645,-8092069.620544113,299.6955970123352,39.9
29515000,59030.00001110849,-8090758.558044113,300.3906684885781,39.9
29520000,59040.000011110526,-8085461.097106613,299.83905294575544,39.9
29525000,59050.00001111256,-8084369.917419113,299.9875607798211,39.9
29530000,59060.0000111146,-8087249.401794113,301.15781217613835,39.9
29535000,59070.00001111664,-8091693.472106613,300.23040502455444,39.9
29540000,59080.000011118675,-8088415.909606613,300.34541580443704,39.9
29545000,59090.00001112071,-8087070.745544113,300.8027153639174,39.9
29550000,59100.00001112275,-8084916.261169113,300.57281675708373,39.9
29555000,59110.00001112479,-8092500.245544113,300.1320552999116,39.9
29560000,59120.000011126824,-8086559.487731613,300.6089940427156,39.9
29565000,59130.00001112886,-8086537.581481613,299.8350445253989,39.9
29570000,59140.0000111309,-8087216.393981613,300.2465678250337,39.9
29575000,59150.000011132935,-8086560.073669113,299.68300764354876,39.9
29580000,59160.00001113497,-8082497.565856613,300.8702674798945,39.9
29585000,59170.00001113701,-8084958.620544113,300.59562721042323,39.9
29590000,59180.00001113905,-8085713.823669113,300.14578546048,39.9
29595000,59190.000011141085,-8087376.542419113,299.95048611448397,39.9
29600000,59200.00001114312,-8084889.229919113,300.5891502844772,39.9
29605000,59210.00001114516,-8083025.823669113,300.3669080099876,39.9
29610000,59220.000011147196,-8083494.792419113,300.1594867940546,39.9
29615000,59230.00001114923,-8085007.331481613,300.55603824630697,39.9
29620000,59240.00001115127,-8085581.550231613,300.5787585941628,39.9
29625000,59250.00001115331,-8090302.956481613,300.2059783726494,39.9
29630000,59260.000011155345,-8089973.268981613,299.4803051512558,39.9
29635000,59270.00001115738,-8084312.573669113,300.41953654799374,39.9
29640000,59280.00001115942,-8087254.604919113,300.09366327457883,39.9
29645000,59290.00001116146,-8083148.628356613,299.92142767955187,39.9
29650000,59300.000011163494,-8087973.042419113,299.8124738961426,39.9
29655000,59310.00001116553,-8083530.534606613,300.08291586126364,39.9
29660000,59320.00001116757,-8086260.698669113,300.4980710880479,39.9
29665000,59330.000011169606,-8088558.229919113,300.7034429739144,39.9
29670000,59340.00001117164,-8087397.487731613,300.21510959255914,39.9
29675000,59350.00001117368,-8086352.425231613,299.84007887521153,39.9
29680000,59360.00001117572,-8083978.933044113,299.9333524758425,39.9
29685000,59370.000011177755,-8085545.425231613,300.37353041180603,39.9
29690000,59380.00001117979,-8081576.518981613,300.3201461544918,39.9
29695000,59390.00001118183,-8086883.714294113,300.9718941065835,39.9
29700000,59400.00001118387,-8088140.261169113,300.09522073235485,39.9
29705000,59410.000011185904,-8085398.315856613,300.315734179104,39.9
29710000,59420.00001118794,-8085773.987731613,300.7835793288729,39.9
29715000,59430.00001118998,-8089682.268981613,299.96209732328595,39.9
29720000,59440.000011192016,-8089081.698669113,300.75484160556204,39.9
29725000,59450.00001119405,-8088633.714294113,300.375150976001,39.9
29730000,59460.00001119609,-8081803.925231613,299.61722578213494,39.9
29735000,59470.00001119813,-8082817.034606613,301.03982820315775,39.9
29740000,59480.000011200165,-8088469.612731613,299.5728739693897,39.9
29745000,59490.0000112022,-8088891.706481613,299.8590011326397,39.9
29750000,59500.00001120424,-8089133.089294113,300.792247383343,39.9
29755000,59510.00001120628,-8091453.987731613,300.9796477263946,39.9
29760000,59520.000011208314,-8082435.893981613,300.4556247058552,39.9
29765000,59530.00001121035,-8088730.792419113,299.62002470502915,39.9
29770000,59540.00001121239,-8085026.925231613,300.26345985748515,39.9
29775000,59550.000011214426,-8088738.206481613,300.6456497724466,39.9
29780000,59560.00001121646,-8086647.714294113,300.633442051263,39.9
29785000,59570.0000112185,-8092707.464294113,299.5534527669985,39.9
29790000,59580.00001122054,-8084865.503356613,300.54833231710546,39.9
29795000,59590.000011222575,-8086483.315856613,300.089533804147,39.9
29800000,59600.00001122461,-8083898.917419113,300.7552526453173,39.9
29805000,59610.00001122665,-8088618.511169113,300.5604189344607,39.9
29810000,59620.00001122869,-8086175.925231613,300.69227239473815,39.9
29815000,59630.000011230724,-8089757.815856613,300.6707493375143,39.9
29820000,59640.00001123276,-8089033.612731613,300.61911448944414,39.9
29825000,59650.0000112348,-8083732.737731613,299.85115378216796,39.9
29830000,59660.000011236836,-8084895.714294113,300.0242258635272,39.9
29835000,59670.00001123887,-8087279.995544113,299.63491944596757,39.9
29840000,59680.00001124091,-8088049.761169113,301.31416991125525,39.9
29845000,59690.00001124295,-8086836.706481613,299.86400883797916,39.9
29850000,59700.000011244985,-8080968.042419113,300.06216876071454,39.9
29855000,59710.00001124702,-8081721.753356613,299.9934037908671,39.9
29860000,59720.00001124906,-8085021.870544113,300.1082428612438,39.9
29865000,59730.0000112511,-8081120.987731613,299.9785816703495,39.9
29870000,59740.000011253134,-8086909.198669113,300.28966805768454,39.9
29875000,59750.00001125517,-8087276.987731613,300.82577900599694,39.9
29880000,59760.00001125721,-8084133.839294113,300.5799764653175,39.9
29885000,59770.000011259246,-8082460.268981613,300.8022933211205,39.9
29890000,59780.00001126128,-8084998.972106613,299.7919427522347,39.9
29895000,59790.00001126332,-8086046.800231613,301.0975284570865,39.9
29900000,59800.00001126536,-8086352.268981613,300.39530798896703,39.9
29905000,59810.000011267395,-8086231.784606613,300.67451518703996,39.9
29910000,59820.00001126943,-8088110.620544113,300.0967995031129,39.9
29915000,59830.00001127147,-8084180.620544113,300.94453829146164,39.9
29920000,59840.00001127351,-8089553.081481613,300.3373709929187,39.9
29925000,59850.000011275544,-8085048.542419113,300.0700167323996,39.9
29930000,59860.00001127758,-8084348.003356613,299.872485507669,39.9
29935000,59870.00001127962,-8089390.808044113,301.1010274408282,39.9
29940000,59880.000011281656,-8087429.425231613,300.19750382701767,39.9
29945000,59890.00001128369,-8088327.636169113,300.0852358961577,39.9
29950000,59900.00001128573,-8085400.698669113,300.11186062089655,39.9
29955000,59910.00001128777,-8093182.831481613,300.52235569491273,39.9
29960000,59920.000011289805,-8086401.628356613,299.95408121631897,39.9
29965000,59930.00001129184,-8084373.870544113,300.72550618525344,39.9
29970000,59940.00001129388,-8082578.933044113,300.1851331700632,39.9
29975000,59950.00001129592,-8084919.831481613,300.4842314435143,39.9
29980000,59960.000011297954,-8083577.206481613,299.80786134047946,39.9
29985000,59970.00001129999,-8088766.573669113,299.6027283171483,39.9
29990000,59980.00001130203,-8082891.159606613,300.0750915880127,39.9
29995000,59990.000011304066,-8093182.315856613,300.1984013055132,39.9
30000000,60000.0000113061,-8089285.159606613,300.6018239843453,39.9
30005000,60010.00001130814,-8084827.722106613,300.2690743095759,39.9
30010000,60020.00001131018,-8083303.401794113,299.8179955821621,39.9
30015000,60030.000011312215,-8089188.917419113,300.1133228002205,39.9
30020000,60040.00001131425,-8087705.925231613,299.4869162376091,39.9
30025000,60050.00001131629,-8087655.464294113,301.00929881092287,39.9
30030000,60060.00001131833,-8086457.667419113,300.09555247668254,39.9
30035000,60070.000011320364,-8081082.917419113,300.65597973086625,39.9
30040000,60080.0000113224,-8085300.456481613,300.22015761703045,39.9
30045000,60090.00001132444,-8085851.393981613,299.8898162483953,39.9
30050000,60100.000011326476,-8089177.604919113,300.4281811847943,39.9
30055000,60110.00001132851,-8088972.901794113,300.54219653758423,39.9
30060000,60120.00001133055,-8082309.315856613,300.08098079504424,39.9
30065000,60130.00001133259,-8083569.214294113,299.8931869036446,39.9
30070000,60140.000011334625,-8089621.448669113,301.0306302780551,39.9
30075000,60150.00001133666,-8085093.472106613,300.023823009009,39.9
30080000,60160.0000113387,-8088931.761169113,300.45695218718157,39.9
30085000,60170.00001134074,-8083969.808044113,300.7546286596979,39.9
30090000,60180.000011342774,-8089380.659606613,300.40174301282366,39.9
30095000,60190.00001134481,-8089344.284606613,301.06349131745975,39.9
30100000,60200.00001134685,-8083879.237731613,299.9737059608698,39.9
30105000,60210.000011348886,-8086675.300231613,300.92465338979986,39.9
30110000,60220.00001135092,-8085126.628356613,300.8127889985724,39.9
30115000,60230.00001135296,-8087675.534606613,299.81767990584814,39.9
30120000,60240.000011355,-8081626.636169113,300.1695649881351,39.9
30125000,60250.000011357035,-8083190.893981613,300.40333908833173,39.9
30130000,60260.00001135907,-8090283.979919113,300.21343544952475,39.9
30135000,60270.00001136111,-8086371.292419113,300.67304158650524,39.9
30140000,60280.00001136315,-8090615.503356613,300.7375707693639,39.9
30145000,60290.000011365184,-8089292.284606613,300.06002054914313,39.9
30150000,60300.00001136722,-8090469.175231613,301.3974135512066,39.9
30155000,60310.00001136926,-8086247.698669113,300.12557035919025,39.9
30160000,60320.000011371296,-8086809.893981613,299.5402455348391,39.9
30165000,60330.00001137333,-8085209.011169113,301.1056029281123,39.9
30170000,60340.00001137537,-8081448.862731613,300.21674952204665,39.9
30175000,60350.00001137741,-8087052.643981613,299.32911144328153,39.9
30180000,60360.000011379445,-8088639.362731613,300.25787852970416,39.9
30185000,60370.00001138148,-8085445.550231613,300.0116406962144,39.9
30190000,60380.00001138352,-8084663.753356613,300.12589420293637,39.9
30195000,60390.00001138556,-8088171.370544113,299.4678734642405,39.9
30200000,60400.000011387594,-8090182.464294113,300.01155204745965,39.9
30205000,60410.00001138963,-8088733.933044113,300.8043339191707,39.9
30210000,60420.00001139167,-8087297.651794113,300.70973350046734,39.9
30215000,60430.000011393706,-8084440.276794113,300.62187442885096,39.9
30220000,60440.00001139574,-8086658.870544113,300.817704585723,39.9
30225000,60450.00001139778,-8088885.573669113,300.8276346880197,39.9
30230000,60460.00001139982,-8086076.542419113,300.9300107013225,39.9
30235000,60470.000011401855,-8090299.190856613,300.9518558926501,39.9
30240000,60480.00001140389,-8088324.081481613,300.9349979607194,39.9
30245000,60490.00001140593,-8088667.831481613,299.7509902915127,39.9
30250000,60500.00001140797,-8088520.026794113,300.047554008019,39.9
30255000,60510.000011410004,-8087408.198669113,301.191718784245,39.9
30260000,60520.00001141204,-8085541.089294113,300.6236397340071,39.9
30265000,60530.00001141408,-8082047.518981613,300.68231481700013,39.9
30270000,60540.000011416116,-8087578.284606613,300.35397399556666,39.9
30275000,60550.00001141815,-8091353.839294113,300.1716150138801,39.9
30280000,60560.00001142019,-8087562.854919113,299.6080722790295,39.9
30285000,60570.00001142223,-8084173.058044113,300.3031171105372,39.9
30290000,60580.000011424265,-8077888.987731613,299.8044362785785,39.9
30295000,60590.0000114263,-8083101.893981613,300.277249240785,39.9
30300000,60600.00001142834,-8084903.815856613,300.60735730549385,39.9
30305000,60610.00001143038,-8088116.800231613,300.05625888267156,39.9
30310000,60620.000011432414,-8081832.339294113,299.8738896060447,39.9
30315000,60630.00001143445,-8089931.167419113,300.64847837153263,39.9
30320000,60640.00001143649,-8087018.308044113,301.0059255446556,39.9
30325000,60650.000011438526,-8087808.511169113,300.5140792394598,39.9
30330000,60660.00001144056,-8085406.659606613,299.82980820015416,39.9
30335000,60670.0000114426,-8089650.386169113,300.1760923111295,39.9
30340000,60680.00001144464,-8078534.870544113,299.7232319246464,39.9
30345000,60690.000011446675,-8083695.526794113,300.27618486974393,39.9
30350000,60700.00001144871,-8083815.370544113,300.0145812308801,39.9
30355000,60710.00001145075,-8085394.940856613,300.04483005008257,39.9
30360000,60720.00001145279,-8083620.222106613,300.0393517667727,39.9
30365000,60730.000011454824,-8084621.370544113,300.3729479275575,39.9
30370000,60740.00001145686,-8082988.792419113,299.7590569982823,39.9
30375000,60750.0000114589,-8085901.956481613,300.2697716142786,39.9
30380000,60760.000011460936,-8082595.612731613,299.57396447120897,39.9
30385000,60770.00001146297,-8087285.425231613,299.5173949979613,39.9
30390000,60780.00001146501,-8086636.917419113,300.12259330279073,39.9
30395000,60790.00001146705,-8086418.940856613,300.0628443453085,39.9
30400000,60800.000011469085,-8085333.839294113,300.22617659427635,39.9
30405000,60810.00001147112,-8093368.933044113,299.9720917159672,39.9
30410000,60820.00001147316,-8088252.901794113,300.4295801843964,39.9
30415000,60830.0000114752,-8083536.550231613,300.60891323580483,39.9
30420000,60840.000011477234,-8090786.589294113,299.98307524472824,39.9
30425000,60850.00001147927,-8084753.425231613,300.9557614042168,39.9
30430000,60860.00001148131,-8088086.659606613,300.7526940710056,39.9
30435000,60870.000011483346,-8087755.386169113,300.3766187347788,39.9
30440000,60880.00001148538,-8083561.979919113,300.4840403724708,39.9
30445000,60890.00001148742,-8084301.620544113,300.3519211208649,39.9
30450000,60900.00001148946,-8086927.737731613,301.00124971468125,39.9
30455000,60910.000011491495,-8090966.292419113,300.3944445443164,39.9
30460000,60920.00001149353,-8087079.550231613,300.00847981356526,39.9
30465000,60930.00001149557,-8085436.675231613,300.2919389674842,39.9
30470000,60940.00001149761,-8087797.464294113,299.9032865421893,39.9
30475000,60950.000011499644,-8090687.870544113,300.4251690003857,39.9
30480000,60960.00001150168,-8086740.378356613,300.52801179076016,39.9
30485000,60970.00001150372,-8085203.065856613,300.4494650241428,39.9
30490000,60980.000011505756,-8084595.628356613,300.7359075898767,39.9
30495000,60990.00001150779,-8078850.433044113,300.0114810228407,39.9
30500000,61000.00001150983,-8088156.917419113,300.81217968040653,39.9
30505000,61010.00001151187,-8084832.284606613,300.4654441752768,39.9
30510000,61020.000011513905,-8088880.323669113,300.5038938718871,39.9
30515000,61030.00001151594,-8085557.636169113,300.3342817212739,39.9
30520000,61040.00001151798,-8084683.823669113,299.8039614944026,39.9
30525000,61050.00001152002,-8087132.167419113,300.1946426615789,39.9
30530000,61060.000011522054,-8087462.167419113,300.50638991781665,39.9
30535000,61070.00001152409,-8081020.112731613,300.2099895119262,39.9
30540000,61080.00001152613,-8081740.386169113,299.78331325307806,39.9
30545000,61090.000011528165,-8087871.151794113,300.05048974351297,39.9
30550000,61100.0000115302,-8089956.448669113,300.2852767582698,39.9
30555000,61110.00001153224,-8086744.534606613,300.95760868962714,39.9
30560000,61120.00001153428,-8089031.011169113,301.11551071261937,39.9
30565000,61130.000011536315,-8087015.448669113,300.40151181294334,39.9
30570000,61140.00001153835,-8086917.698669113,300.4757928020349,39.9
30575000,61150.00001154039,-8084351.354919113,300.49452267929365,39.9
30580000,61160.00001154243,-8088393.401794113,300.14744339036633,39.9
30585000,61170.00001154446,-8086842.378356613,300.7301599298981,39.9
30590000,61180.0000115465,-8090289.308044113,299.66910411511196,39.9
30595000,61190.00001154854,-8082859.034606613,300.83082543214806,39.9
30600000,61200.000011550575,-8089751.214294113,300.3535870843155,39.9
30605000,61210.00001155261,-8086853.854919113,301.09780195046994,39.9
30610000,61220.00001155465,-8087337.050231613,300.34454136415064,39.9
30615000,61230.00001155669,-8085627.831481613,300.32368028458,39.9
30620000,61240.000011558725,-8090538.620544113,299.68813424383984,39.9
30625000,61250.00001156076,-8082744.268981613,300.0989570334604,39.9
30630000,61260.0000115628,-8085859.979919113,300.4292822557326,39.9
30635000,61270.000011564836,-8087098.081481613,300.49488531150865,39.9
30640000,61280.00001156687,-8085299.347106613,300.99193616827955,39.9
30645000,61290.00001156891,-8088264.651794113,300.6500188591183,39.9
30650000,61300.00001157095,-8083952.464294113,300.8231432315251,39.9
30655000,61310.000011572985,-8087119.112731613,300.856256213103,39.9
30660000,61320.00001157502,-8089108.308044113,300.0509525332825,39.9
30665000,61330.00001157706,-8086150.683044113,299.6307518729136,39.9
30670000,61340.0000115791,-8086954.893981613,300.0394749110681,39.9
30675000,61350.000011581134,-8089626.065856613,300.23533182018474,39.9
30680000,61360.00001158317,-8085704.323669113,300.28726311040197,39.9
30685000,61370.00001158521,-8086127.636169113,300.3747073728504,39.9
30690000,61380.000011587246,-8087549.675231613,300.39142713353124,39.9
30695000,61390.00001158928,-8083615.550231613,300.33987694048034,39.9
30700000,61400.00001159132,-8094508.315856613,300.4050148545901,39.9
30705000,61410.00001159336,-8087216.964294113,299.4933928700316,39.9
30710000,61420.000011595395,-8083317.315856613,299.7248504287547,39.9
30715000,61430.00001159743,-8087285.362731613,300.8767746707367,39.9
30720000,61440.00001159947,-8084215.206481613,299.8626227906952,39.9
30725000,61450.00001160151,-8086200.776794113,299.88624033105344,39.9
30730000,61460.000011603544,-8083511.776794113,299.8159319645669,39.9
30735000,61470.00001160558,-8082505.472106613,300.23631167378267,39.9
30740000,61480.00001160762,-8087530.651794113,299.67621778329953,39.9
30745000,61490.000011609656,-8083031.401794113,301.0631934801527,39.9
30750000,61500.00001161169,-8090277.518981613,300.007652453424,39.9
30755000,61510.00001161373,-8085341.550231613,300.1819151495701,39.9
30760000,61520.00001161577,-8084834.206481613,301.0452824645744,39.9
30765000,61530.000011617805,-8084612.526794113,299.72480884527937,39.9
30770000,61540.00001161984,-8084452.386169113,300.178431877128,39.9
30775000,61550.00001162188,-8086674.511169113,299.8935756883496,39.9
30780000,61560.00001162392,-8090020.065856613,300.614975781895,39.9
30785000,61570.000011625954,-8088391.753356613,300.40958855841643,39.9
30790000,61580.00001162799,-8087393.925231613,300.14020034595734,39.9
30795000,61590.00001163003,-8089520.417419113,300.4427273868488,39.9
30800000,61600.000011632066,-8087340.034606613,300.1548718077163,39.9
30805000,61610.0000116341,-8084620.339294113,299.9879839049938,39.9
30810000,61620.00001163614,-8084423.847106613,301.06131788023913,39.9
30815000,61630.00001163818,-8084557.737731613,300.2522453003295,39.9
30820000,61640.000011640215,-8080928.378356613,300.5578615382355,39.9
30825000,61650.00001164225,-8082759.886169113,300.00086787118784,39.9
30830000,61660.00001164429,-8090461.378356613,300.1872003123167,39.9
30835000,61670.00001164633,-8089747.558044113,299.8223834914401,39.9
30840000,61680.000011648364,-8089772.284606613,300.3902336525224,39.9
30845000,61690.0000116504,-8087120.487731613,300.56509693391445,39.9
30850000,61700.00001165244,-8091951.487731613,299.68403556642056,39.9
30855000,61710.000011654476,-8084543.175231613,300.70142748608725,39.9
30860000,61720.00001165651,-8086276.901794113,299.63471440552127,39.9
30865000,61730.00001165855,-8091044.175231613,299.9367919632186,39.9
30870000,61740.00001166059,-8090005.276794113,299.7123291940296,39.9
30875000,61750.000011662625,-8087171.214294113,299.64898595846046,39.9
30880000,61760.00001166466,-8081621.222106613,300.8121552935054,39.9
30885000,61770.0000116667,-8082466.925231613,301.0603658510352,39.9
30890000,61780.00001166874,-8088186.331481613,300.5052530712885,39.9
30895000,61790.000011670774,-8087134.440856613,300.4904018280242,39.9
30900000,61800.00001167281,-8085971.847106613,300.11426647577144,39.9
30905000,61810.00001167485,-8084976.268981613,300.35392584622724,39.9
30910000,61820.000011676886,-8083608.018981613,299.7711932855004,39.9
30915000,61830.00001167892,-8088288.479919113,300.10005715641114,39.9
30920000,61840.00001168096,-8087941.143981613,300.3678064537447,39.9
30925000,61850.000011683,-8087152.948669113,300.63751268542245,39.9
30930000,61860.000011685035,-8087214.464294113,299.99595357043614,39.9
30935000,61870.00001168707,-8084883.893981613,299.8739049501716,39.9
30940000,61880.00001168911,-8084637.370544113,299.31722670793437,39.9
30945000,61890.00001169115,-8086056.143981613,300.0456793813553,39.9
30950000,61900.000011693184,-8086936.198669113,301.2208538071081,39.9
30955000,61910.00001169522,-8083377.854919113,299.77673121332253,39.9
30960000,61920.00001169726,-8083973.042419113,300.39981269311426,39.9
30965000,61930.000011699296,-8091581.628356613,300.57730294918105,39.9
30970000,61940.00001170133,-8088561.378356613,300.1816200148861,39.9
30975000,61950.00001170337,-8093047.245544113,299.92580551589356,39.9
30980000,61960.00001170541,-8086493.675231613,300.22072353483844,39.9
30985000,61970.000011707445,-8093050.073669113,300.93724878735344,39.9
30990000,61980.00001170948,-8085915.581481613,300.1844653342322,39.9
30995000,61990.00001171152,-8089852.073669113,300.04823155727877,39.9
31000000,62000.00001171356,-8086176.878356613,300.59815604216516,39.9
31005000,62010.000011715594,-8084093.198669113,300.27087317458074,39.9
31010000,62020.00001171763,-8087461.651794113,300.9116030926303,39.9
31015000,62030.00001171967,-8085395.690856613,299.4773174973557,39.9
31020000,62040.000011721706,-8089425.768981613,300.65005443599995,39.9
31025000,62050.00001172374,-8087076.065856613,300.6564770528426,39.9
31030000,62060.00001172578,-8085851.003356613,300.5065461346714,39.9
31035000,62070.00001172782,-8081815.050231613,300.09486657834725,39.9
31040000,62080.000011729855,-8085343.034606613,300.6120935202005,39.9
31045000,62090.00001173189,-8081441.737731613,299.4445689670562,39.9
31050000,62100.00001173393,-8087410.456481613,301.2255604739574,39.9
31055000,62110.00001173597,-8088994.339294113,301.1686450855766,39.9
31060000,62120.000011738004,-8087431.909606613,299.96692943494986,39.9
31065000,62130.00001174004,-8084051.753356613,299.97537809834006,39.9
31070000,62140.00001174208,-8081708.565856613,300.1592162091664,39.9
31075000,62150.000011744116,-8086279.347106613,299.86151613761166,39.9
31080000,62160.00001174615,-8087822.768981613,300.2041910063829,39.9
31085000,62170.00001174819,-8089601.050231613,300.57193010034666,39.9
31090000,62180.00001175023,-8090947.823669113,300.2747096774829,39.9
31095000,62190.000011752265,-8089203.050231613,300.51553835903326,39.9
31100000,62200.0000117543,-8088535.393981613,300.0743623920391,39.9
31105000,62210.00001175634,-8082434.417419113,299.9137835747217,39.9
31110000,62220.00001175838,-8085802.276794113,299.89498312278636,39.9
31115000,62230.000011760414,-8091524.909606613,300.1876599443452,39.9
31120000,62240.00001176245,-8088385.581481613,300.66004511273576,39.9
31125000,62250.00001176449,-8089445.097106613,300.91767877970887,39.9
31130000,62260.000011766526,-8090512.847106613,300.30361745872773,39.9
31135000,62270.00001176856,-8081605.386169113,300.2839491810289,39.9
31140000,62280.0000117706,-8087676.768981613,300.2296760360297,39.9
31145000,62290.00001177264,-8084772.542419113,299.77458684687923,39.9
31150000,62300.000011774675,-8082954.800231613,300.309411250275,39.9
31155000,62310.00001177671,-8084012.089294113,300.3077289337043,39.9
31160000,62320.00001177875,-8094515.698669113,300.4109341448948,39.9
31165000,62330.00001178079,-8085941.433044113,300.9134981937409,39.9
31170000,62340.000011782824,-8090077.792419113,300.4664283893026,39.9
31175000,62350.00001178486,-8090975.706481613,299.83313512311213,39.9
31180000,62360.0000117869,-8086343.550231613,300.2125058024033,39.9
31185000,62370.000011788936,-8082751.643981613,300.0623682882252,39.9
31190000,62380.00001179097,-8081558.690856613,300.5306946914528,39.9
31195000,62390.00001179301,-8089500.589294113,300.3647123094348,39.9
31200000,62400.00001179505,-8082259.362731613,300.14251274918337,39.9
31205000,62410.000011797085,-8084360.261169113,300.2696343952333,39.9
31210000,62420.00001179912,-8084348.573669113,300.51995159456055,39.9
31215000,62430.00001180116,-8078328.878356613,299.37392829618955,39.9
31220000,62440.0000118032,-8090271.175231613,300.45821761909946,39.9
31225000,62450.000011805234,-8088741.933044113,300.2525034579121,39.9
31230000,62460.00001180727,-8086775.011169113,300.48021397388055,39.9
31235000,62470.00001180931,-8092933.136169113,300.16500216600974,39.9
31240000,62480.000011811346,-8085351.581481613,300.0743010398542,39.9
31245000,62490.00001181338,-8087173.815856613,300.50914209245013,39.9
31250000,62500.00001181542,-8091279.581481613,300.89544791269697,39.9
31255000,62510.00001181746,-8084462.620544113,301.77702340408746,39.9
31260000,62520.000011819495,-8086544.956481613,300.0533154278137,39.9
31265000,62530.00001182153,-8084068.128356613,300.98586771267105,39.9
31270000,62540.00001182357,-8084563.823669113,299.5491574431382,39.9
31275000,62550.00001182561,-8086493.565856613,300.4856806741436,39.9
31280000,62560.000011827644,-8086244.003356613,300.3625142969853,39.9
31285000,62570.00001182968,-8089245.229919113,299.8750874228589,39.9
31290000,62580.00001183172,-8085256.136169113,300.29593760698145,39.9
31295000,62590.000011833756,-8089522.526794113,299.8976965958618,39.9
31300000,62600.00001183579,-8085141.948669113,299.9457177529424,39.9
31305000,62610.00001183783,-8080486.534606613,300.9100646192214,39.9
31310000,62620.00001183987,-8087614.886169113,300.6845037710897,39.9
31315000,62630.000011841905,-8087903.214294113,299.3060653706116,39.9
31320000,62640.00001184394,-8083757.284606613,300.38899307825386,39.9
31325000,62650.00001184598,-8091952.964294113,300.2520229759255,39.9
31330000,62660.00001184802,-8087673.065856613,300.5036587288877,39.9
31335000,62670.000011850054,-8081865.862731613,300.30012234808294,39.9
31340000,62680.00001185209,-8082236.565856613,300.48180985366173,39.9
31345000,62690.00001185413,-8086294.112731613,300.25580224267526,39.9
31350000,62700.000011856166,-8090426.659606613,300.2045062724126,39.9
31355000,62710.0000118582,-8081127.722106613,300.31925094651865,39.9
31360000,62720.00001186024,-8084674.018981613,300.5223344995244,39.9
31365000,62730.00001186228,-8088428.597106613,300.1958692200205,39.9
31370000,62740.000011864315,-8082233.495544113,300.1407112017569,39.9
31375000,62750.00001186635,-8084026.097106613,300.11488013409644,39.9
31380000,62760.00001186839,-8090234.893981613,300.436339994267,39.9
31385000,62770.00001187043,-8087415.612731613,300.1676762022029,39.9
31390000,62780.000011872464,-8084050.722106613,299.82254323277124,39.9
31395000,62790.0000118745,-8085857.573669113,300.065276165741,39.9
31400000,62800.00001187654,-8086830.253356613,300.1683436205735,39.9
31405000,62810.000011878576,-8088646.659606613,300.75612613496554,39.9
31410000,62820.00001188061,-8086372.276794113,300.1496374791885,39.9
31415000,62830.00001188265,-8084912.839294113,299.77256920722857,39.9
31420000,62840.00001188469,-8084091.323669113,300.00979907792214,39.9
31425000,62850.000011886725,-8089020.714294113,300.66340431640145,39.9
31430000,62860.00001188876,-8092476.011169113,300.18123164200284,39.9
31435000,62870.0000118908,-8088493.667419113,300.4854122153421,39.9
31440000,62880.00001189284,-8083739.448669113,300.2263664161681,39.9
31445000,62890.000011894874,-8085495.456481613,300.92708183622227,39.9
31450000,62900.00001189691,-8092562.886169113,300.69617550641226,39.9
31455000,62910.00001189895,-8083602.808044113,300.4329386825286,39.9
31460000,62920.000011900986,-8091441.472106613,300.18430067801484,39.9
31465000,62930.00001190302,-8086859.026794113,300.3988942997738,39.9
31470000,62940.00001190506,-8083367.776794113,300.6214107083126,39.9
31475000,62950.0000119071,-8087103.768981613,300.5520916220875,39.9
31480000,62960.000011909135,-8088945.495544113,299.579909856186,39.9
31485000,62970.00001191117,-8085425.292419113,300.44715721401786,39.9
31490000,62980.00001191321,-8084648.964294113,300.7412467640873,39.9
31495000,62990.00001191525,-8089426.948669113,300.19920905024514,39.9
31500000,63000.000011917284,-8084446.643981613,300.3399788256565,39.9
31505000,63010.00001191932,-8086583.315856613,300.18959739158237,39.9
31510000,63020.00001192136,-8092402.018981613,299.6236872467166,39.9
31515000,63030.000011923396,-8083945.331481613,300.51525142993785,39.9
31520000,63040.00001192543,-8085387.495544113,300.666614675918,39.9
31525000,63050.00001192747,-8085307.339294113,299.89309100788563,39.9
31530000,63060.00001192951,-8088849.901794113,300.67145211052684,39.9
31535000,63070.000011931545,-8085860.854919113,300.4692579333957,39.9
31540000,63080.00001193358,-8086472.948669113,300.0045985161926,39.9
31545000,63090.00001193562,-8086983.347106613,299.93966736808426,39.9
31550000,63100.00001193766,-8085258.839294113,299.56264754834615,39.9
31555000,63110.000011939694,-8084639.472106613,299.3406705502128,39.9
31560000,63120.00001194173,-8086551.026794113,300.3285117190252,39.9
31565000,63130.00001194377,-8085806.284606613,300.85596616985555,39.9
